recommender,tourist_id,sequence,primary_interests,budget,mobility_mode,crowd_aversion,sustainability_sensitivity,recommended_pois,recommended_districts,chosen_poi,chosen_district,precision_at_k,hit,recall_at_k,diversity_at_k,novelty_at_k,avg_recommended_sustainability,run
popularity,45,2,museums|nature|family,15.0,public_transport,0.44799455016586653,0.35102368914429,Sagrada Familia|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.2,1,0.02702702702702703,0.71,0.11800000000000002,0.446,2
popularity,46,0,family|beach|shopping,15.0,walking,0.9233009760507712,0.10781911966134747,Park Guell|Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.2,1,0.07142857142857142,0.8,0.09,0.472,2
popularity,46,1,family|beach|shopping,15.0,walking,0.9233009760507712,0.10781911966134747,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.2,1,0.07142857142857142,0.74,0.10800000000000001,0.434,2
popularity,46,2,family|beach|shopping,15.0,walking,0.9233009760507712,0.10781911966134747,Gothic Quarter|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.2,1,0.07142857142857142,0.74,0.138,0.44400000000000006,2
popularity,47,0,nature|family|museums,40.0,public_transport,0.28023685085831235,0.5347923272422371,Sagrada Familia|Casa Batllo|Park Guell|La Pedrera|Gothic Quarter,Eixample|Eixample|Gracia|Eixample|Ciutat Vella,Sagrada Familia,Eixample,0.4,1,0.07692307692307693,0.6483333333333333,0.072,0.47800000000000004,2
popularity,47,1,nature|family|museums,40.0,public_transport,0.28023685085831235,0.5347923272422371,Casa Batllo|Park Guell|La Pedrera|Gothic Quarter|La Rambla,Eixample|Gracia|Eixample|Ciutat Vella|Ciutat Vella,Casa Batllo,Eixample,0.4,1,0.07692307692307693,0.7733333333333333,0.094,0.458,2
popularity,47,2,nature|family|museums,40.0,public_transport,0.28023685085831235,0.5347923272422371,Park Guell|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.4,1,0.07692307692307693,0.8399999999999999,0.10799999999999998,0.47400000000000003,2
popularity,48,0,beach|nightlife|food,25.0,public_transport,0.6285024769359638,0.49355393596673214,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.2,1,0.1111111111111111,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,48,1,beach|nightlife|food,25.0,public_transport,0.6285024769359638,0.49355393596673214,Sagrada Familia|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Eixample|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.2,1,0.1111111111111111,0.7899999999999999,0.094,0.44000000000000006,2
popularity,48,2,beach|nightlife|food,25.0,public_transport,0.6285024769359638,0.49355393596673214,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.2,1,0.1111111111111111,0.7683333333333333,0.084,0.43600000000000005,2
popularity,49,0,museums|history|religion,25.0,public_transport,0.37405701354717574,0.7142495952757367,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.4,1,0.06060606060606061,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,49,1,museums|history|religion,25.0,public_transport,0.37405701354717574,0.7142495952757367,Sagrada Familia|Gothic Quarter|La Rambla|La Pedrera|Mercat de la Boqueria,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.6,1,0.09090909090909091,0.79,0.094,0.44000000000000006,2
popularity,49,2,museums|history|religion,25.0,public_transport,0.37405701354717574,0.7142495952757367,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,,,0.8,0,0.12121212121212122,0.7683333333333333,0.084,0.43600000000000005,2
popularity,50,0,architecture|history|religion,40.0,walking,0.4003845379126987,0.6404117410937995,Sagrada Familia|Casa Batllo|Park Guell|La Pedrera|Gothic Quarter,Eixample|Eixample|Gracia|Eixample|Ciutat Vella,Sagrada Familia,Eixample,0.8,1,0.15384615384615385,0.6483333333333333,0.072,0.47800000000000004,2
popularity,50,1,architecture|history|religion,40.0,walking,0.4003845379126987,0.6404117410937995,Casa Batllo|Park Guell|La Pedrera|Gothic Quarter|La Rambla,Eixample|Gracia|Eixample|Ciutat Vella|Ciutat Vella,Casa Batllo,Eixample,0.6,1,0.11538461538461539,0.7733333333333333,0.094,0.458,2
popularity,50,2,architecture|history|religion,40.0,walking,0.4003845379126987,0.6404117410937995,Park Guell|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.4,1,0.07692307692307693,0.8399999999999999,0.10799999999999998,0.47400000000000003,2
popularity,51,0,family|nature|food,8.0,public_transport,0.42443955755569296,0.6486915410313072,Gothic Quarter|La Rambla|Mercat de la Boqueria|Park Guell|Sagrada Familia,Ciutat Vella|Ciutat Vella|Ciutat Vella|Gracia|Eixample,Gothic Quarter,Ciutat Vella,0.2,1,0.05263157894736842,0.8,0.09,0.4720000000000001,2
popularity,51,1,family|nature|food,8.0,public_transport,0.42443955755569296,0.6486915410313072,La Rambla|Mercat de la Boqueria|Park Guell|Passeig de Gracia|Sagrada Familia,Ciutat Vella|Ciutat Vella|Gracia|Eixample|Eixample,La Rambla,Ciutat Vella,0.2,1,0.05263157894736842,0.8099999999999999,0.10200000000000001,0.47000000000000003,2
popularity,51,2,family|nature|food,8.0,public_transport,0.42443955755569296,0.6486915410313072,Mercat de la Boqueria|Park Guell|Passeig de Gracia|Sagrada Familia|Barceloneta Beach,Ciutat Vella|Gracia|Eixample|Eixample|Ciutat Vella,Mercat de la Boqueria,Ciutat Vella,0.2,1,0.05263157894736842,0.865,0.11400000000000002,0.514,2
popularity,52,0,history|religion|shopping,25.0,public_transport,0.30290171665942506,0.6733794863007719,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.6,1,0.1,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,52,1,history|religion|shopping,25.0,public_transport,0.30290171665942506,0.6733794863007719,Sagrada Familia|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Eixample|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.8,1,0.13333333333333333,0.7899999999999999,0.094,0.44000000000000006,2
popularity,52,2,history|religion|shopping,25.0,public_transport,0.30290171665942506,0.6733794863007719,Sagrada Familia|La Rambla|Mercat de la Boqueria|La Pedrera|Casa Batllo,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Eixample,La Rambla,Ciutat Vella,0.8,1,0.13333333333333333,0.7683333333333333,0.084,0.43600000000000005,2
popularity,53,0,museums|history|religion,0.0,taxi,0.5597058203442145,0.5290601656915743,Gothic Quarter|La Rambla|Mercat de la Boqueria|Passeig de Gracia|Barceloneta Beach,Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.4,1,0.06896551724137931,0.795,0.14200000000000002,0.458,2
popularity,53,1,museums|history|religion,0.0,taxi,0.5597058203442145,0.5290601656915743,La Rambla|Mercat de la Boqueria|Passeig de Gracia|Barceloneta Beach|Park Guell,Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella|Gracia,La Rambla,Ciutat Vella,0.2,1,0.034482758620689655,0.835,0.136,0.49400000000000005,2
popularity,53,2,museums|history|religion,0.0,taxi,0.5597058203442145,0.5290601656915743,Mercat de la Boqueria|Passeig de Gracia|Barceloneta Beach|Park Guell|Sagrada Familia,Ciutat Vella|Eixample|Ciutat Vella|Gracia|Eixample,Mercat de la Boqueria,Ciutat Vella,0.4,1,0.06896551724137931,0.865,0.11400000000000002,0.514,2
popularity,54,0,nightlife|beach|shopping,25.0,public_transport,0.10826827064568408,0.44803094873558136,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.2,1,0.16666666666666666,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,54,1,nightlife|beach|shopping,25.0,public_transport,0.10826827064568408,0.44803094873558136,Sagrada Familia|Gothic Quarter|La Rambla|La Pedrera|Mercat de la Boqueria,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.2,1,0.16666666666666666,0.79,0.094,0.44000000000000006,2
popularity,54,2,nightlife|beach|shopping,25.0,public_transport,0.10826827064568408,0.44803094873558136,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.2,1,0.16666666666666666,0.7683333333333333,0.084,0.43600000000000005,2
popularity,55,0,family|nature|nightlife,8.0,walking,0.7754032592473487,0.40421840916377433,Gothic Quarter|La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia,Ciutat Vella|Ciutat Vella|Gracia|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.2,1,0.047619047619047616,0.8,0.09,0.4720000000000001,2
popularity,55,1,family|nature|nightlife,8.0,walking,0.7754032592473487,0.40421840916377433,La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia,Ciutat Vella|Gracia|Ciutat Vella|Eixample|Eixample,La Rambla,Ciutat Vella,0.2,1,0.047619047619047616,0.8099999999999999,0.10200000000000001,0.47000000000000003,2
popularity,55,2,family|nature|nightlife,8.0,walking,0.7754032592473487,0.40421840916377433,Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia|Barceloneta Beach,Gracia|Ciutat Vella|Eixample|Eixample|Ciutat Vella,Mercat de la Boqueria,Ciutat Vella,0.2,1,0.047619047619047616,0.865,0.11400000000000002,0.514,2
popularity,56,0,food|nightlife|shopping,25.0,walking,0.23689519516744573,0.12612758367731058,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.2,1,0.05555555555555555,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,56,1,food|nightlife|shopping,25.0,walking,0.23689519516744573,0.12612758367731058,Sagrada Familia|Gothic Quarter|La Rambla|La Pedrera|Mercat de la Boqueria,Eixample|Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.4,1,0.1111111111111111,0.79,0.094,0.44000000000000006,2
popularity,56,2,food|nightlife|shopping,25.0,walking,0.23689519516744573,0.12612758367731058,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,,,0.4,0,0.1111111111111111,0.7683333333333333,0.084,0.43600000000000005,2
popularity,57,0,history|food|family,8.0,walking,0.702243328283949,0.3536414906112404,Gothic Quarter|La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia,Ciutat Vella|Ciutat Vella|Gracia|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.8,1,0.11428571428571428,0.8,0.09,0.4720000000000001,2
popularity,57,1,history|food|family,8.0,walking,0.702243328283949,0.3536414906112404,La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia,Ciutat Vella|Gracia|Ciutat Vella|Eixample|Eixample,La Rambla,Ciutat Vella,0.6,1,0.08571428571428572,0.8099999999999999,0.10200000000000001,0.47000000000000003,2
popularity,57,2,history|food|family,8.0,walking,0.702243328283949,0.3536414906112404,Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia|Barceloneta Beach,Gracia|Ciutat Vella|Eixample|Eixample|Ciutat Vella,Mercat de la Boqueria,Ciutat Vella,0.6,1,0.08571428571428572,0.865,0.11400000000000002,0.514,2
popularity,58,0,history|architecture|museums,25.0,public_transport,0.5842176139766248,0.8341458324690246,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.6,1,0.1,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,58,1,history|architecture|museums,25.0,public_transport,0.5842176139766248,0.8341458324690246,Sagrada Familia|Gothic Quarter|La Pedrera|La Rambla|Mercat de la Boqueria,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Sagrada Familia,Eixample,0.8,1,0.13333333333333333,0.79,0.094,0.44000000000000006,2
popularity,58,2,history|architecture|museums,25.0,public_transport,0.5842176139766248,0.8341458324690246,Gothic Quarter|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Ciutat Vella|Ciutat Vella|Eixample|Ciutat Vella|Eixample,,,0.8,0,0.13333333333333333,0.7483333333333333,0.10400000000000001,0.434,2
popularity,59,0,food|nightlife|shopping,15.0,public_transport,0.4607088167736119,0.187829869256088,Park Guell|Gothic Quarter|Sagrada Familia|La Rambla|Mercat de la Boqueria,Gracia|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.8,1,0.19047619047619047,0.8,0.09,0.472,2
popularity,59,1,food|nightlife|shopping,15.0,public_transport,0.4607088167736119,0.187829869256088,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.8,1,0.19047619047619047,0.74,0.10800000000000001,0.434,2
popularity,59,2,food|nightlife|shopping,15.0,public_transport,0.4607088167736119,0.187829869256088,Gothic Quarter|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.8,1,0.19047619047619047,0.74,0.138,0.44400000000000006,2
popularity,60,0,museums|architecture|religion,40.0,walking,0.2698841038299113,0.603711457593928,Sagrada Familia|Casa Batllo|Park Guell|La Pedrera|Gothic Quarter,Eixample|Eixample|Gracia|Eixample|Ciutat Vella,Sagrada Familia,Eixample,0.6,1,0.1875,0.6483333333333333,0.072,0.47800000000000004,2
popularity,60,1,museums|architecture|religion,40.0,walking,0.2698841038299113,0.603711457593928,Casa Batllo|Park Guell|La Pedrera|Gothic Quarter|La Rambla,Eixample|Gracia|Eixample|Ciutat Vella|Ciutat Vella,Casa Batllo,Eixample,0.4,1,0.125,0.7733333333333333,0.094,0.458,2
popularity,60,2,museums|architecture|religion,40.0,walking,0.2698841038299113,0.603711457593928,Park Guell|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,La Pedrera,Eixample,0.2,1,0.0625,0.8399999999999999,0.10799999999999998,0.47400000000000003,2
popularity,61,0,food|architecture|history,40.0,walking,0.5445516748044259,0.4070331938590503,Sagrada Familia|Casa Batllo|Park Guell|La Pedrera|Gothic Quarter,Eixample|Eixample|Gracia|Eixample|Ciutat Vella,Sagrada Familia,Eixample,0.0,1,0.0,0.6483333333333333,0.072,0.47800000000000004,2
popularity,61,1,food|architecture|history,40.0,walking,0.5445516748044259,0.4070331938590503,Casa Batllo|Park Guell|La Pedrera|Gothic Quarter|La Rambla,Eixample|Gracia|Eixample|Ciutat Vella|Ciutat Vella,Casa Batllo,Eixample,0.0,1,0.0,0.7733333333333333,0.094,0.458,2
popularity,61,2,food|architecture|history,40.0,walking,0.5445516748044259,0.4070331938590503,Park Guell|La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.0,1,0.0,0.8399999999999999,0.10799999999999998,0.47400000000000003,2
popularity,62,0,nightlife|beach|religion,25.0,walking,0.6067949660676436,0.8280069093061265,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.2,1,0.16666666666666666,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,62,1,nightlife|beach|religion,25.0,walking,0.6067949660676436,0.8280069093061265,Sagrada Familia|Gothic Quarter|La Pedrera|La Rambla|Mercat de la Boqueria,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.2,1,0.16666666666666666,0.79,0.094,0.44000000000000006,2
popularity,62,2,nightlife|beach|religion,25.0,walking,0.6067949660676436,0.8280069093061265,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.2,1,0.16666666666666666,0.7683333333333333,0.084,0.43600000000000005,2
popularity,63,0,food|shopping|religion,25.0,public_transport,0.5723500207872882,0.34512023405799835,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.2,1,0.1,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,63,1,food|shopping|religion,25.0,public_transport,0.5723500207872882,0.34512023405799835,Park Guell|Gothic Quarter|La Pedrera|La Rambla|Mercat de la Boqueria,Gracia|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.4,1,0.2,0.8400000000000001,0.10799999999999998,0.47400000000000003,2
popularity,63,2,food|shopping|religion,25.0,public_transport,0.5723500207872882,0.34512023405799835,La Pedrera|Gothic Quarter|La Rambla|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.4,1,0.2,0.7483333333333333,0.10400000000000001,0.434,2
popularity,64,0,architecture|food|religion,8.0,public_transport,0.4922421133076173,0.37626407549423463,Gothic Quarter|La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia,Ciutat Vella|Ciutat Vella|Gracia|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.4,1,0.125,0.8,0.09,0.4720000000000001,2
popularity,64,1,architecture|food|religion,8.0,public_transport,0.4922421133076173,0.37626407549423463,La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia,Ciutat Vella|Gracia|Ciutat Vella|Eixample|Eixample,La Rambla,Ciutat Vella,0.6,1,0.1875,0.8099999999999999,0.10200000000000001,0.47000000000000003,2
popularity,64,2,architecture|food|religion,8.0,public_transport,0.4922421133076173,0.37626407549423463,Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia|Barceloneta Beach,Gracia|Ciutat Vella|Eixample|Eixample|Ciutat Vella,Mercat de la Boqueria,Ciutat Vella,0.6,1,0.1875,0.865,0.11400000000000002,0.514,2
popularity,65,0,religion|museums|history,25.0,public_transport,0.10788400439112061,0.507483613441972,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.4,1,0.09523809523809523,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,65,1,religion|museums|history,25.0,public_transport,0.10788400439112061,0.507483613441972,Sagrada Familia|Gothic Quarter|La Pedrera|La Rambla|Mercat de la Boqueria,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.4,1,0.09523809523809523,0.79,0.094,0.44000000000000006,2
popularity,65,2,religion|museums|history,25.0,public_transport,0.10788400439112061,0.507483613441972,Sagrada Familia|La Rambla|La Pedrera|Mercat de la Boqueria|Casa Batllo,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Eixample,Sagrada Familia,Eixample,0.6,1,0.14285714285714285,0.7683333333333333,0.084,0.43600000000000005,2
popularity,66,0,nature|beach|history,40.0,public_transport,0.7429813458469875,0.48026810176695556,Sagrada Familia|Casa Batllo|La Pedrera|Park Guell|Gothic Quarter,Eixample|Eixample|Eixample|Gracia|Ciutat Vella,Sagrada Familia,Eixample,0.2,1,0.047619047619047616,0.6483333333333333,0.072,0.47800000000000004,2
popularity,66,1,nature|beach|history,40.0,public_transport,0.7429813458469875,0.48026810176695556,Casa Batllo|Park Guell|La Pedrera|Gothic Quarter|La Rambla,Eixample|Gracia|Eixample|Ciutat Vella|Ciutat Vella,Casa Batllo,Eixample,0.2,1,0.047619047619047616,0.7733333333333333,0.094,0.458,2
popularity,66,2,nature|beach|history,40.0,public_transport,0.7429813458469875,0.48026810176695556,La Pedrera|Park Guell|Gothic Quarter|La Rambla|Mercat de la Boqueria,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Ciutat Vella,La Pedrera,Eixample,0.2,1,0.047619047619047616,0.8399999999999999,0.10799999999999998,0.47400000000000003,2
popularity,67,0,food|history|nightlife,8.0,walking,0.3986396660455952,0.09206962146275854,Gothic Quarter|La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia,Ciutat Vella|Ciutat Vella|Gracia|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,1.0,1,0.1388888888888889,0.8,0.09,0.4720000000000001,2
popularity,67,1,food|history|nightlife,8.0,walking,0.3986396660455952,0.09206962146275854,La Rambla|Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia,Ciutat Vella|Gracia|Ciutat Vella|Eixample|Eixample,La Rambla,Ciutat Vella,0.8,1,0.1111111111111111,0.8099999999999999,0.10200000000000001,0.47000000000000003,2
popularity,67,2,food|history|nightlife,8.0,walking,0.3986396660455952,0.09206962146275854,Park Guell|Mercat de la Boqueria|Sagrada Familia|Passeig de Gracia|Barceloneta Beach,Gracia|Ciutat Vella|Eixample|Eixample|Ciutat Vella,Mercat de la Boqueria,Ciutat Vella,0.8,1,0.1111111111111111,0.865,0.11400000000000002,0.514,2
popularity,68,0,food|architecture|history,15.0,walking,0.2535504023396629,0.6875371213545421,Park Guell|Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.8,1,0.14285714285714285,0.8,0.09,0.472,2
popularity,68,1,food|architecture|history,15.0,walking,0.2535504023396629,0.6875371213545421,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Barcelona Cathedral,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,1.0,1,0.17857142857142858,0.67,0.10600000000000001,0.44800000000000006,2
popularity,68,2,food|architecture|history,15.0,walking,0.2535504023396629,0.6875371213545421,Sagrada Familia|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.8,1,0.14285714285714285,0.71,0.11800000000000002,0.446,2
popularity,69,0,nightlife|food|museums,15.0,public_transport,0.8752042969786892,0.7989755246686319,Park Guell|Gothic Quarter|Sagrada Familia|La Rambla|Mercat de la Boqueria,Gracia|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.6,1,0.14285714285714285,0.8,0.09,0.472,2
popularity,69,1,nightlife|food|museums,15.0,public_transport,0.8752042969786892,0.7989755246686319,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.6,1,0.14285714285714285,0.74,0.10800000000000001,0.434,2
popularity,69,2,nightlife|food|museums,15.0,public_transport,0.8752042969786892,0.7989755246686319,Sagrada Familia|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.4,1,0.09523809523809523,0.71,0.11800000000000002,0.446,2
popularity,70,0,family|nightlife|architecture,15.0,taxi,0.326133241217659,0.41642212481668234,Park Guell|Gothic Quarter|Sagrada Familia|La Rambla|Mercat de la Boqueria,Gracia|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.2,1,0.07692307692307693,0.8,0.09,0.472,2
popularity,70,1,family|nightlife|architecture,15.0,taxi,0.326133241217659,0.41642212481668234,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,Gothic Quarter,Ciutat Vella,0.0,1,0.0,0.74,0.10800000000000001,0.434,2
popularity,70,2,family|nightlife|architecture,15.0,taxi,0.326133241217659,0.41642212481668234,Sagrada Familia|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.0,1,0.0,0.71,0.11800000000000002,0.446,2
popularity,71,0,food|nightlife|architecture,15.0,walking,0.3004945425939478,0.2692024499233662,Park Guell|Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria,Gracia|Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella,Park Guell,Gracia,0.4,1,0.11764705882352941,0.8,0.09,0.472,2
popularity,71,1,food|nightlife|architecture,15.0,walking,0.3004945425939478,0.2692024499233662,Sagrada Familia|Gothic Quarter|La Rambla|Mercat de la Boqueria|Barcelona Cathedral,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Ciutat Vella,Gothic Quarter,Ciutat Vella,0.4,1,0.11764705882352941,0.67,0.10600000000000001,0.44800000000000006,2
popularity,71,2,food|nightlife|architecture,15.0,walking,0.3004945425939478,0.2692024499233662,Sagrada Familia|La Rambla|Mercat de la Boqueria|Barcelona Cathedral|Passeig de Gracia,Eixample|Ciutat Vella|Ciutat Vella|Ciutat Vella|Eixample,La Rambla,Ciutat Vella,0.2,1,0.058823529411764705,0.71,0.11800000000000002,0.446,2
popularity,72,0,beach|history|shopping,25.0,public_transport,0.546313648518877,0.3986363890129634,Sagrada Familia|Park Guell|Gothic Quarter|La Rambla|La Pedrera,Eixample|Gracia|Ciutat Vella|Ciutat Vella|Eixample,Park Guell,Gracia,0.0,1,0.0,0.8150000000000001,0.08399999999999999,0.46399999999999997,2
popularity,72,1,beach|history|shopping,25.0,public_transport,0.546313648518877,0.3986363890129634,Sagrada Familia|Gothic Quarter|La Pedrera|La Rambla|Mercat de la Boqueria,Eixample|Ciutat Vella|Eixample|Ciutat Vella|Ciutat Vella,Sagrada Familia,Eixample,0.0,1,0.0,0.79,0.094,0.44000000000000006,2
